,country,date,daily_vaccinations_per_million,total_vaccinations
82153,United Kingdom,2021-09-03,2072.0,91460601.0
82154,United Kingdom,2021-09-04,2056.0,91630208.0
82155,United Kingdom,2021-09-05,2038.0,91725196.0
82156,United Kingdom,2021-09-06,2072.0,91827909.0
82157,United Kingdom,2021-09-07,1974.0,91940381.0
82158,United Kingdom,2021-09-08,1881.0,92053472.0
82159,United Kingdom,2021-09-09,1804.0,92175948.0
82160,United Kingdom,2021-09-10,1745.0,92293823.0
82161,United Kingdom,2021-09-11,1654.0,92419795.0
82162,United Kingdom,2021-09-12,1596.0,92487365.0
82163,United Kingdom,2021-09-13,1549.0,92567446.0
82164,United Kingdom,2021-09-14,1490.0,92651816.0
82165,United Kingdom,2021-09-15,1437.0,92739508.0
82166,United Kingdom,2021-09-16,1363.0,92826532.0
82167,United Kingdom,2021-09-17,1286.0,92907694.0
82168,United Kingdom,2021-09-18,1229.0,93006389.0
82169,United Kingdom,2021-09-19,1190.0,93055386.0
82170,United Kingdom,2021-09-20,1161.0,93121878.0
82171,United Kingdom,2021-09-21,1118.0,93185668.0
82172,United Kingdom,2021-09-22,1074.0,93252394.0
82173,United Kingdom,2021-09-23,1038.0,93322065.0
82174,United Kingdom,2021-09-24,1019.0,93394441.0
82175,United Kingdom,2021-09-25,962.0,93465855.0
82176,United Kingdom,2021-09-26,947.0,93507378.0
82177,United Kingdom,2021-09-27,929.0,93565474.0
82178,United Kingdom,2021-09-28,932.0,93630859.0
82179,United Kingdom,2021-09-29,930.0,93696491.0
82180,United Kingdom,2021-09-30,2747.0,94633524.0
82181,United Kingdom,2021-10-01,3069.0,94859905.0
82182,United Kingdom,2021-10-02,3464.0,95119823.0
82183,United Kingdom,2021-10-03,3660.0,95254996.0
82184,United Kingdom,2021-10-04,3938.0,95445881.0
82185,United Kingdom,2021-10-05,4275.0,95671900.0
82186,United Kingdom,2021-10-06,4606.0,95895401.0
82187,United Kingdom,2021-10-07,3144.0,96134715.0
82188,United Kingdom,2021-10-08,3162.0,96369396.0
82189,United Kingdom,2021-10-09,3278.0,96685077.0
82190,United Kingdom,2021-10-10,3278.0,96820110.0
82191,United Kingdom,2021-10-11,3250.0,96997450.0
82192,United Kingdom,2021-10-12,3252.0,97224561.0
82193,United Kingdom,2021-10-13,3894.0,97754591.0
82194,United Kingdom,2021-10-14,4043.0,98065088.0
82195,United Kingdom,2021-10-15,4161.0,98356171.0
82196,United Kingdom,2021-10-16,4272.0,98724853.0
82197,United Kingdom,2021-10-17,4310.0,98877987.0
82198,United Kingdom,2021-10-18,4444.0,99119443.0
82199,United Kingdom,2021-10-19,4613.0,99427187.0
82200,United Kingdom,2021-10-20,4200.0,99759726.0
82201,United Kingdom,2021-10-21,4990.0,100447478.0
82202,United Kingdom,2021-10-22,5157.0,100818583.0
82203,United Kingdom,2021-10-23,5308.0,101259347.0
82204,United Kingdom,2021-10-24,5437.0,101473681.0
82205,United Kingdom,2021-10-25,5568.0,101777928.0
82206,United Kingdom,2021-10-26,5612.0,102106510.0
82207,United Kingdom,2021-10-27,5659.0,102461683.0
82208,United Kingdom,2021-10-28,4985.0,102827764.0
82209,United Kingdom,2021-10-29,4938.0,103176238.0
82210,United Kingdom,2021-10-30,4924.0,103610105.0
82211,United Kingdom,2021-10-31,4904.0,103814905.0
82212,United Kingdom,2021-11-01,4890.0,104112757.0
82213,United Kingdom,2021-11-02,4965.0,104477012.0
82214,United Kingdom,2021-11-03,5099.0,104896053.0
82215,United Kingdom,2021-11-04,5167.0,105294664.0
82216,United Kingdom,2021-11-05,5251.0,105683491.0
82217,United Kingdom,2021-11-06,5357.0,106167621.0
82218,United Kingdom,2021-11-07,5452.0,106417956.0
82219,United Kingdom,2021-11-08,5522.0,106749454.0
82220,United Kingdom,2021-11-09,5600.0,107150783.0
82221,United Kingdom,2021-11-10,6187.0,107849975.0
82222,United Kingdom,2021-11-11,6252.0,108279832.0
82223,United Kingdom,2021-11-12,6305.0,108693992.0
82224,United Kingdom,2021-11-13,6380.0,109213829.0
82225,United Kingdom,2021-11-14,6395.0,109471164.0
82226,United Kingdom,2021-11-15,6406.0,109807847.0
82227,United Kingdom,2021-11-16,6401.0,110206709.0
82228,United Kingdom,2021-11-17,5857.0,110646342.0
82229,United Kingdom,2021-11-18,5871.0,111082929.0
82230,United Kingdom,2021-11-19,5868.0,111495504.0
82231,United Kingdom,2021-11-20,5854.0,112008774.0
82232,United Kingdom,2021-11-21,5877.0,112277085.0
82233,United Kingdom,2021-11-22,5905.0,112627026.0
82234,United Kingdom,2021-11-23,5936.0,113041002.0
82235,United Kingdom,2021-11-24,5910.0,113467966.0
82236,United Kingdom,2021-11-25,5922.0,113910449.0
82237,United Kingdom,2021-11-26,5918.0,114321190.0
82238,United Kingdom,2021-11-27,5936.0,114842975.0
82239,United Kingdom,2021-11-28,6078.0,115179248.0
82240,United Kingdom,2021-11-29,6115.0,115546402.0
82241,United Kingdom,2021-11-30,6201.0,116001687.0
82242,United Kingdom,2021-12-01,6283.0,116467922.0
82243,United Kingdom,2021-12-02,6357.0,116945656.0
82244,United Kingdom,2021-12-03,6423.0,117387709.0
82245,United Kingdom,2021-12-04,6439.0,117917037.0
82246,United Kingdom,2021-12-05,6445.0,118256323.0
82247,United Kingdom,2021-12-06,6459.0,118630479.0
82248,United Kingdom,2021-12-07,6434.0,119073416.0
82249,United Kingdom,2021-12-08,6433.0,119539198.0
82250,United Kingdom,2021-12-09,6537.0,120066540.0
82251,United Kingdom,2021-12-10,6622.0,120549526.0
82252,United Kingdom,2021-12-11,6803.0,121165054.0
82253,United Kingdom,2021-12-12,7037.0,121616098.0
82254,United Kingdom,2021-12-13,7432.0,122178898.0
82255,United Kingdom,2021-12-14,8031.0,122907579.0
82256,United Kingdom,2021-12-15,8756.0,123719623.0
82257,United Kingdom,2021-12-16,9613.0,124656103.0
82258,United Kingdom,2021-12-17,10544.0,125583800.0
82259,United Kingdom,2021-12-18,11401.0,126608633.0
82260,United Kingdom,2021-12-19,12383.0,127528154.0
82261,United Kingdom,2021-12-20,13275.0,128516864.0
82262,United Kingdom,2021-12-21,13974.0,129579569.0
82263,United Kingdom,2021-12-22,14227.0,130512070.0
82264,United Kingdom,2021-12-23,13694.0,131194282.0
82265,United Kingdom,2021-12-24,12157.0,131388389.0
82266,United Kingdom,2021-12-25,10037.0,131400741.0
82267,United Kingdom,2021-12-26,8168.0,131427743.0
82268,United Kingdom,2021-12-27,6757.0,131743125.0
82269,United Kingdom,2021-12-28,5324.0,132121605.0
82270,United Kingdom,2021-12-29,4443.0,132633271.0
82271,United Kingdom,2021-12-30,4009.0,133108303.0
82272,United Kingdom,2021-12-31,4031.0,133312817.0
82273,United Kingdom,2022-01-01,4055.0,133336724.0
82274,United Kingdom,2022-01-02,4292.0,133477149.0
82275,United Kingdom,2022-01-03,4030.0,133667427.0
82276,United Kingdom,2022-01-04,3842.0,133956004.0
82277,United Kingdom,2022-01-05,3437.0,134274176.0
82278,United Kingdom,2022-01-06,3048.0,134563461.0
82279,United Kingdom,2022-01-07,3207.0,134844030.0
82280,United Kingdom,2022-01-08,3824.0,135162439.0
82281,United Kingdom,2022-01-09,3938.0,135357499.0
82282,United Kingdom,2022-01-10,3946.0,135551676.0
82283,United Kingdom,2022-01-11,3735.0,135739326.0
82284,United Kingdom,2022-01-12,3438.0,135915818.0
82285,United Kingdom,2022-01-13,3177.0,136080385.0
82286,United Kingdom,2022-01-14,2932.0,136244149.0
82287,United Kingdom,2022-01-15,2672.0,136438400.0
82288,United Kingdom,2022-01-16,2507.0,136554312.0
82289,United Kingdom,2022-01-17,2342.0,136669829.0
82290,United Kingdom,2022-01-18,2206.0,136792383.0
82291,United Kingdom,2022-01-19,2074.0,136905995.0
82292,United Kingdom,2022-01-20,1974.0,137022678.0
82293,United Kingdom,2022-01-21,1888.0,137145712.0
82294,United Kingdom,2022-01-22,1778.0,137287078.0
82295,United Kingdom,2022-01-23,1714.0,137372778.0
82296,United Kingdom,2022-01-24,1685.0,137474493.0
82297,United Kingdom,2022-01-25,1630.0,137570759.0
82298,United Kingdom,2022-01-26,1603.0,137671500.0
82299,United Kingdom,2022-01-27,1565.0,137770110.0
82300,United Kingdom,2022-01-28,1535.0,137878417.0
82301,United Kingdom,2022-01-29,1476.0,137991693.0
82302,United Kingdom,2022-01-30,1449.0,138064677.0
82303,United Kingdom,2022-01-31,1401.0,138143343.0
82304,United Kingdom,2022-02-01,1361.0,138220429.0
82305,United Kingdom,2022-02-02,1315.0,138299206.0
82306,United Kingdom,2022-02-03,1272.0,138377561.0
82307,United Kingdom,2022-02-04,1218.0,138459789.0
82308,United Kingdom,2022-02-05,1149.0,138540476.0
82309,United Kingdom,2022-02-06,1090.0,138585207.0
82310,United Kingdom,2022-02-07,1063.0,138650801.0
82311,United Kingdom,2022-02-08,1042.0,138718046.0
82312,United Kingdom,2022-02-09,1019.0,138785770.0
82313,United Kingdom,2022-02-10,1006.0,138857877.0
82314,United Kingdom,2022-02-11,1001.0,138937527.0
82315,United Kingdom,2022-02-12,1003.0,139019119.0
82316,United Kingdom,2022-02-13,993.0,139059236.0
82317,United Kingdom,2022-02-14,978.0,139117565.0
82318,United Kingdom,2022-02-15,1018.0,139203940.0
82319,United Kingdom,2022-02-16,1018.0,139271748.0
82320,United Kingdom,2022-02-17,1003.0,139336958.0
82321,United Kingdom,2022-02-18,933.0,139383222.0
82322,United Kingdom,2022-02-19,898.0,139447647.0
82323,United Kingdom,2022-02-20,886.0,139482283.0
82324,United Kingdom,2022-02-21,874.0,139534856.0
82325,United Kingdom,2022-02-22,812.0,139591656.0
82326,United Kingdom,2022-02-23,789.0,139648374.0
82327,United Kingdom,2022-02-24,757.0,139698351.0
82328,United Kingdom,2022-02-25,772.0,139752045.0
82329,United Kingdom,2022-02-26,758.0,139809636.0
82330,United Kingdom,2022-02-27,751.0,139840793.0
82331,United Kingdom,2022-02-28,732.0,139884311.0
82332,United Kingdom,2022-03-01,704.0,139927804.0
82333,United Kingdom,2022-03-02,681.0,139973288.0
82334,United Kingdom,2022-03-03,689.0,140027447.0
82335,United Kingdom,2022-03-04,678.0,140075947.0
82336,United Kingdom,2022-03-05,668.0,140128595.0
82337,United Kingdom,2022-03-06,662.0,140156950.0
82338,United Kingdom,2022-03-07,649.0,140194389.0
82339,United Kingdom,2022-03-08,641.0,140233703.0
82340,United Kingdom,2022-03-09,633.0,140275476.0
82341,United Kingdom,2022-03-10,603.0,140315139.0
82342,United Kingdom,2022-03-11,583.0,140354273.0
82343,United Kingdom,2022-03-12,578.0,140404660.0
82344,United Kingdom,2022-03-13,574.0,140430802.0
82345,United Kingdom,2022-03-14,592.0,140477089.0
82346,United Kingdom,2022-03-15,592.0,140516263.0
82347,United Kingdom,2022-03-16,582.0,140553130.0
82348,United Kingdom,2022-03-17,580.0,140591877.0
82349,United Kingdom,2022-03-18,580.0,140631013.0
82350,United Kingdom,2022-03-19,578.0,140680847.0
82351,United Kingdom,2022-03-20,581.0,140708434.0
82352,United Kingdom,2022-03-21,556.0,140742414.0
82353,United Kingdom,2022-03-22,531.0,0.0
82354,United Kingdom,2022-03-23,511.0,140797026.0
82355,United Kingdom,2022-03-24,500.0,140830644.0
82356,United Kingdom,2022-03-25,496.0,140867776.0
82357,United Kingdom,2022-03-26,490.0,140914631.0
82358,United Kingdom,2022-03-27,480.0,140937817.0
82359,United Kingdom,2022-03-28,473.0,140968337.0
82360,United States of America,2020-12-13,0.0,30288.0
82361,United States of America,2020-12-14,14.0,34867.0
82362,United States of America,2020-12-15,82.0,84638.0
82363,United States of America,2020-12-16,215.0,244549.0
82364,United States of America,2020-12-17,367.0,517161.0
82365,United States of America,2020-12-18,544.0,933551.0
82366,United States of America,2020-12-19,545.0,1115437.0
82367,United States of America,2020-12-20,512.0,1220766.0
82368,United States of America,2020-12-21,675.0,1602747.0
82369,United States of America,2020-12-22,846.0,2050435.0
82370,United States of America,2020-12-23,1024.0,2625523.0
82371,United States of America,2020-12-24,992.0,2821513.0
82372,United States of America,2020-12-25,818.0,2834175.0
82373,United States of America,2020-12-26,801.0,2976121.0
82374,United States of America,2020-12-27,797.0,3072858.0
82375,United States of America,2020-12-28,887.0,3664006.0
82376,United States of America,2020-12-29,1005.0,4386076.0
82377,United States of America,2020-12-30,1120.0,5229525.0
82378,United States of America,2020-12-31,1217.0,5650180.0
82379,United States of America,2021-01-01,1256.0,5753743.0
82380,United States of America,2021-01-02,1309.0,6018298.0
82381,United States of America,2021-01-03,1327.0,6157296.0
82382,United States of America,2021-01-04,1356.0,6814818.0
82383,United States of America,2021-01-05,1403.0,7646577.0
82384,United States of America,2021-01-06,1480.0,8668211.0
82385,United States of America,2021-01-07,1802.0,9838517.0
82386,United States of America,2021-01-08,2290.0,11075248.0
82387,United States of America,2021-01-09,2395.0,11584351.0
82388,United States of America,2021-01-10,2443.0,11835609.0
82389,United States of America,2021-01-11,2621.0,12906629.0
82390,United States of America,2021-01-12,2805.0,14165411.0
82391,United States of America,2021-01-13,2935.0,15489516.0
82392,United States of America,2021-01-14,2998.0,16806239.0
82393,United States of America,2021-01-15,3007.0,18063307.0
82394,United States of America,2021-01-16,3067.0,18712762.0
82395,United States of America,2021-01-17,3090.0,19017951.0
82396,United States of America,2021-01-18,3010.0,19902912.0
82397,United States of America,2021-01-19,3048.0,21249566.0
82398,United States of America,2021-01-20,3168.0,22852419.0
82399,United States of America,2021-01-21,3303.0,24483607.0
82400,United States of America,2021-01-22,3463.0,26111131.0
82401,United States of America,2021-01-23,3574.0,27018175.0
82402,United States of America,2021-01-24,3612.0,27413382.0
82403,United States of America,2021-01-25,3822.0,28786550.0
82404,United States of America,2021-01-26,3958.0,30448436.0
82405,United States of America,2021-01-27,4100.0,32380779.0
82406,United States of America,2021-01-28,4242.0,34342598.0
82407,United States of America,2021-01-29,4366.0,36256855.0
82408,United States of America,2021-01-30,4413.0,37275347.0
82409,United States of America,2021-01-31,4441.0,37734774.0
82410,United States of America,2021-02-01,4446.0,39119420.0
82411,United States of America,2021-02-02,4461.0,40815550.0
82412,United States of America,2021-02-03,4549.0,42953800.0
82413,United States of America,2021-02-04,4715.0,45299659.0
82414,United States of America,2021-02-05,4904.0,47655179.0
82415,United States of America,2021-02-06,5026.0,48955834.0
82416,United States of America,2021-02-07,5019.0,49399915.0
82417,United States of America,2021-02-08,5103.0,50979207.0
82418,United States of America,2021-02-09,5223.0,52953078.0
82419,United States of America,2021-02-10,5294.0,55257447.0
82420,United States of America,2021-02-11,5320.0,57663685.0
82421,United States of America,2021-02-12,5419.0,60248368.0
82422,United States of America,2021-02-13,5493.0,61722760.0
82423,United States of America,2021-02-14,5557.0,62314922.0
82424,United States of America,2021-02-15,5384.0,63492644.0
82425,United States of America,2021-02-16,5233.0,65113941.0
82426,United States of America,2021-02-17,5087.0,67079117.0
82427,United States of America,2021-02-18,4850.0,68936189.0
82428,United States of America,2021-02-19,4585.0,70903350.0
82429,United States of America,2021-02-20,4512.0,72209182.0
82430,United States of America,2021-02-21,4513.0,72804512.0
82431,United States of America,2021-02-22,4636.0,74266133.0
82432,United States of America,2021-02-23,4772.0,76203642.0
82433,United States of America,2021-02-24,5013.0,78730684.0
82434,United States of America,2021-02-25,5478.0,81668484.0
82435,United States of America,2021-02-26,5972.0,84782401.0
82436,United States of America,2021-02-27,6268.0,86777520.0
82437,United States of America,2021-02-28,6380.0,87632637.0
82438,United States of America,2021-03-01,6634.0,89683663.0
82439,United States of America,2021-03-02,6860.0,92146991.0
82440,United States of America,2021-03-03,7022.0,95049803.0
82441,United States of America,2021-03-04,7136.0,98253133.0
82442,United States of America,2021-03-05,7186.0,101481983.0
82443,United States of America,2021-03-06,7213.0,103540414.0
82444,United States of America,2021-03-07,7243.0,104464857.0
82445,United States of America,2021-03-08,7291.0,106629062.0
82446,United States of America,2021-03-09,7396.0,109335924.0
82447,United States of America,2021-03-10,7491.0,112460474.0
82448,United States of America,2021-03-11,7593.0,115900179.0
82449,United States of America,2021-03-12,7679.0,119327531.0
82450,United States of America,2021-03-13,7736.0,121518444.0
82451,United States of America,2021-03-14,7761.0,122502088.0
82452,United States of America,2021-03-15,7812.0,124783909.0
82453,United States of America,2021-03-16,7889.0,127671555.0
82454,United States of America,2021-03-17,7908.0,130840099.0
82455,United States of America,2021-03-18,7893.0,134242893.0
82456,United States of America,2021-03-19,7854.0,137581180.0
82457,United States of America,2021-03-20,7839.0,139737107.0
82458,United States of America,2021-03-21,7855.0,140756696.0
82459,United States of America,2021-03-22,7890.0,143121268.0
82460,United States of America,2021-03-23,7967.0,146187016.0
82461,United States of America,2021-03-24,8134.0,149745036.0
82462,United States of America,2021-03-25,8321.0,153582234.0
82463,United States of America,2021-03-26,8534.0,157413868.0
82464,United States of America,2021-03-27,8670.0,159887846.0
82465,United States of America,2021-03-28,8753.0,161098114.0
82466,United States of America,2021-03-29,8957.0,163937426.0
82467,United States of America,2021-03-30,9184.0,167531578.0
82468,United States of America,2021-03-31,9449.0,171704189.0
82469,United States of America,2021-04-01,9758.0,176259816.0
82470,United States of America,2021-04-02,9682.0,179916269.0
82471,United States of America,2021-04-03,9608.0,182217320.0
82472,United States of America,2021-04-04,9416.0,182980637.0
82473,United States of America,2021-04-05,9530.0,186086055.0
82474,United States of America,2021-04-06,9696.0,190064876.0
82475,United States of America,2021-04-07,9775.0,194421472.0
82476,United States of America,2021-04-08,9751.0,198922604.0
82477,United States of America,2021-04-09,10037.0,203241786.0
82478,United States of America,2021-04-10,10289.0,206129607.0
82479,United States of America,2021-04-11,10563.0,207529355.0
82480,United States of America,2021-04-12,10524.0,210545327.0
82481,United States of America,2021-04-13,10307.0,214019921.0
82482,United States of America,2021-04-14,10020.0,217708181.0
82483,United States of America,2021-04-15,9692.0,221447292.0
82484,United States of America,2021-04-16,9380.0,225042460.0
82485,United States of America,2021-04-17,9152.0,227399808.0
82486,United States of America,2021-04-18,9036.0,228530356.0
82487,United States of America,2021-04-19,8847.0,231105273.0
82488,United States of America,2021-04-20,8738.0,234326425.0
82489,United States of America,2021-04-21,8641.0,237789644.0
82490,United States of America,2021-04-22,8531.0,241275005.0
82491,United States of America,2021-04-23,8398.0,244559718.0
82492,United States of America,2021-04-24,8331.0,246762425.0
82493,United States of America,2021-04-25,8271.0,247753448.0
82494,United States of America,2021-04-26,8188.0,250134968.0
82495,United States of America,2021-04-27,8044.0,253021358.0
82496,United States of America,2021-04-28,7879.0,256101615.0
82497,United States of America,2021-04-29,7687.0,259140202.0
82498,United States of America,2021-04-30,7522.0,262040759.0
82499,United States of America,2021-05-01,7366.0,263882335.0
82500,United States of America,2021-05-02,7317.0,264759725.0
82501,United States of America,2021-05-03,7136.0,266719650.0
82502,United States of America,2021-05-04,6969.0,269218129.0
82503,United States of America,2021-05-05,6738.0,271760827.0
82504,United States of America,2021-05-06,6512.0,274274934.0
82505,United States of America,2021-05-07,6341.0,276776694.0
82506,United States of America,2021-05-08,6208.0,278308993.0
82507,United States of America,2021-05-09,6094.0,278922940.0
82508,United States of America,2021-05-10,5940.0,280523997.0
82509,United States of America,2021-05-11,5744.0,282567275.0
82510,United States of America,2021-05-12,5515.0,284578605.0
82511,United States of America,2021-05-13,5411.0,286851438.0
82512,United States of America,2021-05-14,5388.0,289298087.0
82513,United States of America,2021-05-15,5521.0,291141098.0
82514,United States of America,2021-05-16,5658.0,292072838.0
82515,United States of America,2021-05-17,5752.0,293891342.0
82516,United States of America,2021-05-18,5762.0,295959344.0
82517,United States of America,2021-05-19,5793.0,298042555.0
82518,United States of America,2021-05-20,5683.0,300058157.0
82519,United States of America,2021-05-21,5514.0,302112117.0
82520,United States of America,2021-05-22,5343.0,303558849.0
82521,United States of America,2021-05-23,5225.0,304216034.0
82522,United States of America,2021-05-24,5010.0,305534317.0
82523,United States of America,2021-05-25,4737.0,306968696.0
82524,United States of America,2021-05-26,4457.0,308399935.0
82525,United States of America,2021-05-27,4168.0,309744054.0
82526,United States of America,2021-05-28,3855.0,311070456.0
82527,United States of America,2021-05-29,3561.0,311834145.0
82528,United States of America,2021-05-30,3443.0,312218548.0
82529,United States of America,2021-05-31,2963.0,312420151.0
82530,United States of America,2021-06-01,2890.0,313684157.0
82531,United States of America,2021-06-02,2754.0,314799392.0
82532,United States of America,2021-06-03,2711.0,316044230.0
82533,United States of America,2021-06-04,2743.0,317444200.0
82534,United States of America,2021-06-05,2874.0,318513813.0
82535,United States of America,2021-06-06,2931.0,319029693.0
82536,United States of America,2021-06-07,3304.0,320099281.0
82537,United States of America,2021-06-08,3265.0,321272660.0
82538,United States of America,2021-06-09,3286.0,322437200.0
82539,United States of America,2021-06-10,3254.0,323605630.0
82540,United States of America,2021-06-11,3180.0,324835061.0
82541,United States of America,2021-06-12,3104.0,325726868.0
82542,United States of America,2021-06-13,3051.0,326119271.0
82543,United States of America,2021-06-14,2983.0,327030981.0
82544,United States of America,2021-06-15,2898.0,328007143.0
82545,United States of America,2021-06-16,2802.0,328950088.0
82546,United States of America,2021-06-17,2684.0,329842772.0
82547,United States of America,2021-06-18,2551.0,330762582.0
82548,United States of America,2021-06-19,2414.0,331336892.0
82549,United States of America,2021-06-20,2364.0,331613381.0
82550,United States of America,2021-06-21,2213.0,332173540.0
82551,United States of America,2021-06-22,2117.0,332928146.0
82552,United States of America,2021-06-23,2028.0,333663216.0
82553,United States of America,2021-06-24,1944.0,334361809.0
82554,United States of America,2021-06-25,1878.0,335127905.0
82555,United States of America,2021-06-26,1846.0,335626630.0
82556,United States of America,2021-06-27,1842.0,335893820.0
82557,United States of America,2021-06-28,1839.0,336447319.0
82558,United States of America,2021-06-29,1784.0,337074663.0
82559,United States of America,2021-06-30,1739.0,337705527.0
82560,United States of America,2021-07-01,1699.0,338310992.0
82561,United States of America,2021-07-02,1636.0,338930680.0
82562,United States of America,2021-07-03,1575.0,339287645.0
82563,United States of America,2021-07-04,1482.0,339337916.0
82564,United States of America,2021-07-05,1414.0,339734414.0
82565,United States of America,2021-07-06,1395.0,340317648.0
82566,United States of America,2021-07-07,1370.0,340888887.0
82567,United States of America,2021-07-08,1353.0,341456245.0
82568,United States of America,2021-07-09,1359.0,342088522.0
82569,United States of America,2021-07-10,1377.0,342489041.0
82570,United States of America,2021-07-11,1449.0,342705652.0
82571,United States of America,2021-07-12,1502.0,343226042.0
82572,United States of America,2021-07-13,1478.0,343752649.0
82573,United States of America,2021-07-14,1461.0,344283854.0
82574,United States of America,2021-07-15,1449.0,344824817.0
82575,United States of America,2021-07-16,1446.0,345449795.0
82576,United States of America,2021-07-17,1446.0,345849395.0
82577,United States of America,2021-07-18,1453.0,346083289.0
82578,United States of America,2021-07-19,1474.0,346651600.0
82579,United States of America,2021-07-20,1507.0,347255089.0
82580,United States of America,2021-07-21,1550.0,347886227.0
82581,United States of America,2021-07-22,1597.0,348535843.0
82582,United States of America,2021-07-23,1649.0,349283123.0
82583,United States of America,2021-07-24,1677.0,349745965.0
82584,United States of America,2021-07-25,1687.0,350004846.0
82585,United States of America,2021-07-26,1720.0,350647988.0
82586,United States of America,2021-07-27,1761.0,351348823.0
82587,United States of America,2021-07-28,1800.0,352068595.0
82588,United States of America,2021-07-29,1830.0,352788602.0
82589,United States of America,2021-07-30,1867.0,353623271.0
82590,United States of America,2021-07-31,1890.0,354137693.0
82591,United States of America,2021-08-01,1919.0,354465271.0
82592,United States of America,2021-08-02,1952.0,355184766.0
82593,United States of America,2021-08-03,1978.0,355946387.0
82594,United States of America,2021-08-04,2003.0,356723794.0
82595,United States of America,2021-08-05,2034.0,357515945.0
82596,United States of America,2021-08-06,2066.0,358423869.0
82597,United States of America,2021-08-07,2084.0,358981444.0
82598,United States of America,2021-08-08,2094.0,359331595.0
82599,United States of America,2021-08-09,2121.0,360113541.0
82600,United States of America,2021-08-10,2137.0,360912515.0
82601,United States of America,2021-08-11,2133.0,361681576.0
82602,United States of America,2021-08-12,2138.0,362485023.0
82603,United States of America,2021-08-13,2155.0,363432653.0
82604,United States of America,2021-08-14,2184.0,364057339.0
82605,United States of America,2021-08-15,2205.0,364456547.0
82606,United States of America,2021-08-16,2243.0,365326149.0
82607,United States of America,2021-08-17,2296.0,366249383.0
82608,United States of America,2021-08-18,2375.0,367201947.0
82609,United States of America,2021-08-19,2436.0,368146469.0
82610,United States of America,2021-08-20,2504.0,369253007.0
82611,United States of America,2021-08-21,2522.0,369918381.0
82612,United States of America,2021-08-22,2518.0,370308780.0
82613,United States of America,2021-08-23,2540.0,371228180.0
82614,United States of America,2021-08-24,2551.0,372177965.0
82615,United States of America,2021-08-25,2557.0,373144324.0
82616,United States of America,2021-08-26,2577.0,374134479.0
82617,United States of America,2021-08-27,2604.0,375305219.0
82618,United States of America,2021-08-28,2624.0,376016653.0
82619,United States of America,2021-08-29,2641.0,376446374.0
82620,United States of America,2021-08-30,2643.0,377371318.0
82621,United States of America,2021-08-31,2633.0,378297788.0
82622,United States of America,2021-09-01,2620.0,379233502.0
82623,United States of America,2021-09-02,2579.0,380128926.0
82624,United States of America,2021-09-03,2523.0,381169572.0
82625,United States of America,2021-09-04,2458.0,381729559.0
82626,United States of America,2021-09-05,2431.0,382095470.0
82627,United States of America,2021-09-06,2109.0,382272680.0
82628,United States of America,2021-09-07,2101.0,383180233.0
82629,United States of America,2021-09-08,2061.0,384023557.0
82630,United States of America,2021-09-09,2040.0,384869069.0
82631,United States of America,2021-09-10,2036.0,385901262.0
82632,United States of America,2021-09-11,2051.0,386497329.0
82633,United States of America,2021-09-12,2044.0,386846791.0
82634,United States of America,2021-09-13,2304.0,387626678.0
82635,United States of America,2021-09-14,2235.0,388374873.0
82636,United States of America,2021-09-15,2199.0,389135029.0
82637,United States of America,2021-09-16,2162.0,389893410.0
82638,United States of America,2021-09-17,2105.0,390793566.0
82639,United States of America,2021-09-18,2073.0,391314064.0
82640,United States of America,2021-09-19,2053.0,391617987.0
82641,United States of America,2021-09-20,2013.0,392304369.0
82642,United States of America,2021-09-21,1980.0,392977382.0
82643,United States of America,2021-09-22,1938.0,393639709.0
82644,United States of America,2021-09-23,1901.0,394311828.0
82645,United States of America,2021-09-24,1935.0,395291166.0
82646,United States of America,2021-09-25,1999.0,395959574.0
82647,United States of America,2021-09-26,2043.0,396366479.0
82648,United States of America,2021-09-27,2187.0,397388143.0
82649,United States of America,2021-09-28,2381.0,398511494.0
82650,United States of America,2021-09-29,2582.0,399641529.0
82651,United States of America,2021-09-30,2789.0,400793207.0
82652,United States of America,2021-10-01,2927.0,402093563.0
82653,United States of America,2021-10-02,2909.0,402719327.0
82654,United States of America,2021-10-03,2890.0,403083372.0
82655,United States of America,2021-10-04,2870.0,404058061.0
82656,United States of America,2021-10-05,2820.0,405064874.0
82657,United States of America,2021-10-06,2773.0,406086665.0
82658,United States of America,2021-10-07,2711.0,407093150.0
82659,United States of America,2021-10-08,2639.0,408226817.0
82660,United States of America,2021-10-09,2599.0,408759493.0
82661,United States of America,2021-10-10,2577.0,409071789.0
82662,United States of America,2021-10-11,2522.0,409920425.0
82663,United States of America,2021-10-12,2484.0,410838681.0
82664,United States of America,2021-10-13,2431.0,411735470.0
82665,United States of America,2021-10-14,2386.0,412638896.0
82666,United States of America,2021-10-15,2347.0,413681469.0
82667,United States of America,2021-10-16,2328.0,414170067.0
82668,United States of America,2021-10-17,2309.0,414438046.0
82669,United States of America,2021-10-18,2299.0,415262675.0
82670,United States of America,2021-10-19,2254.0,416077780.0
82671,United States of America,2021-10-20,2225.0,416906214.0
82672,United States of America,2021-10-21,2202.0,417756021.0
82673,United States of America,2021-10-22,2341.0,419122138.0
82674,United States of America,2021-10-23,2485.0,419944871.0
82675,United States of America,2021-10-24,2572.0,420414417.0
82676,United States of America,2021-10-25,2868.0,421927561.0
