,index,date,location,daily_vaccinations,people_vaccinated,daily_vaccinations_per_million
18005,18005,2021-08-20,Michigan,12081.0,5444577.0,1210.0
18006,18006,2021-08-21,Michigan,12437.0,5452614.0,1245.0
18007,18007,2021-08-22,Michigan,13399.0,5461450.0,1342.0
18008,18008,2021-08-23,Michigan,13383.0,5464993.0,1340.0
18009,18009,2021-08-24,Michigan,13512.0,5468125.0,1353.0
18010,18010,2021-08-25,Michigan,13650.0,5474490.0,1367.0
18011,18011,2021-08-26,Michigan,13866.0,5482786.0,1388.0
18012,18012,2021-08-27,Michigan,14533.0,5491388.0,1455.0
18013,18013,2021-08-28,Michigan,14694.0,5500024.0,1471.0
18014,18014,2021-08-29,Michigan,14514.0,5508073.0,1453.0
18015,18015,2021-08-30,Michigan,15101.0,5513257.0,1512.0
18016,18016,2021-08-31,Michigan,15162.0,5516637.0,1518.0
18017,18017,2021-09-01,Michigan,15340.0,5523360.0,1536.0
18018,18018,2021-09-02,Michigan,15219.0,5530746.0,1524.0
18019,18019,2021-09-03,Michigan,14733.0,5537077.0,1475.0
18020,18020,2021-09-04,Michigan,14279.0,5543452.0,1430.0
18021,18021,2021-09-05,Michigan,13014.0,,1303.0
18022,18022,2021-09-06,Michigan,12536.0,,1255.0
18023,18023,2021-09-07,Michigan,12794.0,5554589.0,1281.0
18024,18024,2021-09-08,Michigan,11195.0,5556414.0,1121.0
18025,18025,2021-09-09,Michigan,10285.0,5560413.0,1030.0
18026,18026,2021-09-10,Michigan,10818.0,5567113.0,1083.0
18027,18027,2021-09-11,Michigan,10572.0,5572538.0,1059.0
18028,18028,2021-09-12,Michigan,11295.0,5578561.0,1131.0
18029,18029,2021-09-13,Michigan,11418.0,5583120.0,1143.0
18030,18030,2021-09-14,Michigan,10855.0,5585777.0,1087.0
18031,18031,2021-09-15,Michigan,11962.0,5590878.0,1198.0
18032,18032,2021-09-16,Michigan,12398.0,5597115.0,1241.0
18033,18033,2021-09-17,Michigan,11567.0,5602946.0,1158.0
18034,18034,2021-09-18,Michigan,16135.0,5625740.0,1616.0
18035,18035,2021-09-19,Michigan,16829.0,5634229.0,1685.0
18036,18036,2021-09-20,Michigan,17168.0,5639767.0,1719.0
18037,18037,2021-09-21,Michigan,18242.0,5645040.0,1827.0
18038,18038,2021-09-22,Michigan,18209.0,5649774.0,1823.0
18039,18039,2021-09-23,Michigan,18225.0,5655774.0,1825.0
18040,18040,2021-09-24,Michigan,18133.0,5661187.0,1816.0
18041,18041,2021-09-25,Michigan,13691.0,5667160.0,1371.0
18042,18042,2021-09-26,Michigan,13844.0,5673591.0,1386.0
18043,18043,2021-09-27,Michigan,14476.0,5678293.0,1450.0
18044,18044,2021-09-28,Michigan,14601.0,5681582.0,1462.0
18045,18045,2021-09-29,Michigan,16164.0,5686759.0,1619.0
18046,18046,2021-09-30,Michigan,17375.0,5691822.0,1740.0
18047,18047,2021-10-01,Michigan,19319.0,,1934.0
18048,18048,2021-10-02,Michigan,21072.0,,2110.0
18049,18049,2021-10-03,Michigan,21969.0,,2200.0
18050,18050,2021-10-04,Michigan,23342.0,,2337.0
18051,18051,2021-10-05,Michigan,25173.0,,2521.0
18052,18052,2021-10-06,Michigan,25749.0,,2578.0
18053,18053,2021-10-07,Michigan,26326.0,,2636.0
18054,18054,2021-10-08,Michigan,26326.0,5693216.0,2636.0
18055,18055,2021-10-09,Michigan,33819.0,5708654.0,3386.0
18056,18056,2021-10-10,Michigan,32732.0,,3278.0
18057,18057,2021-10-11,Michigan,31646.0,,3169.0
18058,18058,2021-10-12,Michigan,30560.0,5719301.0,3060.0
18059,18059,2021-10-13,Michigan,29525.0,5723169.0,2956.0
18060,18060,2021-10-14,Michigan,29841.0,5729101.0,2988.0
18061,18061,2021-10-15,Michigan,29898.0,5734144.0,2994.0
18062,18062,2021-10-16,Michigan,21921.0,5738869.0,2195.0
18063,18063,2021-10-17,Michigan,23413.0,5744548.0,2344.0
18064,18064,2021-10-18,Michigan,21323.0,5745449.0,2135.0
18065,18065,2021-10-19,Michigan,18749.0,5745895.0,1877.0
18066,18066,2021-10-20,Michigan,17472.0,5748134.0,1749.0
18067,18067,2021-10-21,Michigan,14818.0,5750258.0,1484.0
18068,18068,2021-10-22,Michigan,13334.0,5757563.0,1335.0
18069,18069,2021-10-23,Michigan,15722.0,5765073.0,1574.0
18070,18070,2021-10-24,Michigan,18847.0,5774882.0,1887.0
18071,18071,2021-10-25,Michigan,23595.0,5781965.0,2363.0
18072,18072,2021-10-26,Michigan,26221.0,5785238.0,2626.0
18073,18073,2021-10-27,Michigan,29737.0,5790731.0,2978.0
18074,18074,2021-10-28,Michigan,35725.0,5798831.0,3577.0
18075,18075,2021-10-29,Michigan,40242.0,5805594.0,4029.0
18076,18076,2021-10-30,Michigan,41232.0,5812548.0,4129.0
18077,18077,2021-10-31,Michigan,40881.0,5819440.0,4093.0
18078,18078,2021-11-01,Michigan,40128.0,5824254.0,4018.0
18079,18079,2021-11-02,Michigan,39810.0,5826968.0,3986.0
18080,18080,2021-11-03,Michigan,39709.0,5832084.0,3976.0
18081,18081,2021-11-04,Michigan,38344.0,5838470.0,3839.0
18082,18082,2021-11-05,Michigan,37122.0,5844248.0,3717.0
18083,18083,2021-11-06,Michigan,36336.0,5851167.0,3638.0
18084,18084,2021-11-07,Michigan,36956.0,5860936.0,3700.0
18085,18085,2021-11-08,Michigan,38669.0,5869999.0,3872.0
18086,18086,2021-11-09,Michigan,38643.0,5875001.0,3869.0
18087,18087,2021-11-10,Michigan,39118.0,5885185.0,3917.0
18088,18088,2021-11-11,Michigan,37223.0,,3727.0
18089,18089,2021-11-12,Michigan,35746.0,5903777.0,3579.0
18090,18090,2021-11-13,Michigan,43497.0,5932123.0,4355.0
18091,18091,2021-11-14,Michigan,47272.0,5949046.0,4733.0
18092,18092,2021-11-15,Michigan,46591.0,5962294.0,4665.0
18093,18093,2021-11-16,Michigan,47333.0,5969227.0,4740.0
18094,18094,2021-11-17,Michigan,47783.0,5981816.0,4785.0
18095,18095,2021-11-18,Michigan,51237.0,5995656.0,5130.0
18096,18096,2021-11-19,Michigan,54871.0,6010677.0,5494.0
18097,18097,2021-11-20,Michigan,49280.0,6024050.0,4934.0
18098,18098,2021-11-21,Michigan,46850.0,6039533.0,4691.0
18099,18099,2021-11-22,Michigan,47147.0,6050609.0,4721.0
18100,18100,2021-11-23,Michigan,47784.0,6056767.0,4785.0
18101,18101,2021-11-24,Michigan,49403.0,6069178.0,4947.0
18102,18102,2021-11-25,Michigan,43670.0,,4373.0
18103,18103,2021-11-26,Michigan,37758.0,,3781.0
18104,18104,2021-11-27,Michigan,31599.0,,3164.0
18105,18105,2021-11-28,Michigan,24566.0,,2460.0
18106,18106,2021-11-29,Michigan,20529.0,6085874.0,2056.0
18107,18107,2021-11-30,Michigan,35410.0,6115092.0,3546.0
18108,18108,2021-12-01,Michigan,34174.0,6123311.0,3422.0
18109,18109,2021-12-02,Michigan,39530.0,6133203.0,3958.0
18110,18110,2021-12-03,Michigan,46181.0,6143709.0,4624.0
18111,18111,2021-12-04,Michigan,54231.0,6156202.0,5430.0
18112,18112,2021-12-05,Michigan,61322.0,6166981.0,6140.0
18113,18113,2021-12-06,Michigan,65069.0,6173400.0,6515.0
18114,18114,2021-12-07,Michigan,47599.0,6175261.0,4766.0
18115,18115,2021-12-08,Michigan,48050.0,6183195.0,4811.0
18116,18116,2021-12-09,Michigan,47748.0,6191265.0,4781.0
18117,18117,2021-12-10,Michigan,43168.0,6196738.0,4322.0
18118,18118,2021-12-11,Michigan,37072.0,6201782.0,3712.0
18119,18119,2021-12-12,Michigan,44059.0,6218729.0,4412.0
18120,18120,2021-12-13,Michigan,44596.0,6226169.0,4465.0
18121,18121,2021-12-14,Michigan,45571.0,6228816.0,4563.0
18122,18122,2021-12-15,Michigan,45382.0,6236590.0,4544.0
18123,18123,2021-12-16,Michigan,45771.0,6245230.0,4583.0
18124,18124,2021-12-17,Michigan,49171.0,6254114.0,4924.0
18125,18125,2021-12-18,Michigan,52209.0,6262743.0,5228.0
18126,18126,2021-12-19,Michigan,43533.0,6271811.0,4359.0
18127,18127,2021-12-20,Michigan,41537.0,6277252.0,4159.0
18128,18128,2021-12-21,Michigan,42103.0,6280955.0,4216.0
18129,18129,2021-12-22,Michigan,41902.0,6288830.0,4196.0
18130,18130,2021-12-23,Michigan,41851.0,6298825.0,4191.0
18131,18131,2021-12-24,Michigan,36256.0,,3630.0
18132,18132,2021-12-25,Michigan,31138.0,,3118.0
18133,18133,2021-12-26,Michigan,25612.0,,2565.0
18134,18134,2021-12-27,Michigan,23201.0,6308784.0,2323.0
18135,18135,2021-12-28,Michigan,30335.0,6322530.0,3037.0
18136,18136,2021-12-29,Michigan,28354.0,6328657.0,2839.0
18137,18137,2021-12-30,Michigan,26832.0,6337587.0,2687.0
18138,18138,2021-12-31,Michigan,28234.0,,2827.0
18139,18139,2022-01-01,Michigan,29637.0,,2968.0
18140,18140,2022-01-02,Michigan,31039.0,,3108.0
18141,18141,2022-01-03,Michigan,32442.0,,3248.0
18142,18142,2022-01-04,Michigan,25745.0,6361901.0,2578.0
18143,18143,2022-01-05,Michigan,25281.0,6367463.0,2531.0
18144,18144,2022-01-06,Michigan,24618.0,6374999.0,2465.0
18145,18145,2022-01-07,Michigan,26260.0,6382258.0,2629.0
18146,18146,2022-01-08,Michigan,27928.0,6389511.0,2796.0
18147,18147,2022-01-09,Michigan,30277.0,6397592.0,3032.0
18148,18148,2022-01-10,Michigan,30418.0,6402816.0,3046.0
18149,18149,2022-01-11,Michigan,29434.0,6406312.0,2947.0
18150,18150,2022-01-12,Michigan,29657.0,6412573.0,2970.0
18151,18151,2022-01-13,Michigan,29018.0,6419798.0,2906.0
18152,18152,2022-01-14,Michigan,28676.0,6426474.0,2871.0
18153,18153,2022-01-15,Michigan,28132.0,6432930.0,2817.0
18154,18154,2022-01-16,Michigan,25636.0,,2567.0
18155,18155,2022-01-17,Michigan,25348.0,,2538.0
18156,18156,2022-01-18,Michigan,26184.0,6446975.0,2622.0
18157,18157,2022-01-19,Michigan,25117.0,6463213.0,2515.0
18158,18158,2022-01-20,Michigan,24165.0,6468544.0,2420.0
18159,18159,2022-01-21,Michigan,23005.0,6473405.0,2304.0
18160,18160,2022-01-22,Michigan,22000.0,6478443.0,2203.0
18161,18161,2022-01-23,Michigan,22479.0,6483786.0,2251.0
18162,18162,2022-01-24,Michigan,21394.0,6487009.0,2142.0
18163,18163,2022-01-25,Michigan,19583.0,6489068.0,1961.0
18164,18164,2022-01-26,Michigan,18952.0,6492694.0,1898.0
18165,18165,2022-01-27,Michigan,18075.0,6496407.0,1810.0
18166,18166,2022-01-28,Michigan,17309.0,6500424.0,1733.0
18167,18167,2022-01-29,Michigan,16783.0,6504619.0,1681.0
18168,18168,2022-01-30,Michigan,16369.0,6508993.0,1639.0
18169,18169,2022-01-31,Michigan,14977.0,6509768.0,1500.0
18170,18170,2022-02-01,Michigan,13890.0,6510061.0,1391.0
18171,18171,2022-02-02,Michigan,14895.0,6515158.0,1491.0
18172,18172,2022-02-03,Michigan,17445.0,6522133.0,1747.0
18173,18173,2022-02-04,Michigan,17381.0,6526453.0,1740.0
18174,18174,2022-02-05,Michigan,17863.0,6530881.0,1789.0
18175,18175,2022-02-06,Michigan,16762.0,6533772.0,1678.0
18176,18176,2022-02-07,Michigan,17546.0,6535596.0,1757.0
18177,18177,2022-02-08,Michigan,18155.0,6536733.0,1818.0
18178,18178,2022-02-09,Michigan,16404.0,6538960.0,1643.0
18179,18179,2022-02-10,Michigan,15017.0,6544698.0,1504.0
18180,18180,2022-02-11,Michigan,19864.0,6554837.0,1989.0
18181,18181,2022-02-12,Michigan,18921.0,6558035.0,1895.0
18182,18182,2022-02-13,Michigan,18794.0,6560741.0,1882.0
18183,18183,2022-02-14,Michigan,18446.0,6562232.0,1847.0
18184,18184,2022-02-15,Michigan,18358.0,6563199.0,1838.0
18185,18185,2022-02-16,Michigan,21286.0,6569410.0,2131.0
18186,18186,2022-02-17,Michigan,25976.0,6571661.0,2601.0
18187,18187,2022-02-18,Michigan,20930.0,6574423.0,2096.0
18188,18188,2022-02-19,Michigan,20195.0,6576803.0,2022.0
18189,18189,2022-02-20,Michigan,19593.0,,1962.0
18190,18190,2022-02-21,Michigan,19866.0,,1989.0
18191,18191,2022-02-22,Michigan,20477.0,6582520.0,2050.0
18192,18192,2022-02-23,Michigan,17111.0,6584423.0,1713.0
18193,18193,2022-02-24,Michigan,16329.0,6594683.0,1635.0
18194,18194,2022-02-25,Michigan,17471.0,6599764.0,1749.0
18195,18195,2022-02-26,Michigan,16239.0,,1626.0
18196,18196,2022-02-27,Michigan,15318.0,,1534.0
18197,18197,2022-02-28,Michigan,14398.0,,1442.0
18198,18198,2022-03-01,Michigan,13477.0,6600414.0,1349.0
18199,18199,2022-03-02,Michigan,17116.0,6606190.0,1714.0
18200,18200,2022-03-03,Michigan,12968.0,6610697.0,1299.0
18201,18201,2022-03-04,Michigan,13030.0,6615883.0,1305.0
18202,18202,2022-03-05,Michigan,14675.0,6618629.0,1469.0
18203,18203,2022-03-06,Michigan,16057.0,6621064.0,1608.0
18204,18204,2022-03-07,Michigan,20480.0,6627199.0,2051.0
18205,18205,2022-03-08,Michigan,20906.0,6628386.0,2093.0
18206,18206,2022-03-09,Michigan,16846.0,6629617.0,1687.0
18207,18207,2022-03-10,Michigan,14122.0,6630992.0,1414.0
18208,18208,2022-03-11,Michigan,11375.0,6632121.0,1139.0
18209,18209,2022-03-12,Michigan,10175.0,6633409.0,1019.0
18210,18210,2022-03-13,Michigan,9372.0,6634747.0,938.0
18211,18211,2022-03-14,Michigan,5040.0,6635406.0,505.0
18212,18212,2022-03-15,Michigan,4574.0,6635891.0,458.0
18213,18213,2022-03-16,Michigan,4486.0,6636918.0,449.0
18214,18214,2022-03-17,Michigan,4391.0,6638082.0,440.0
18215,18215,2022-03-18,Michigan,4391.0,6639175.0,440.0
18216,18216,2022-03-19,Michigan,4411.0,6640304.0,442.0
18217,18217,2022-03-20,Michigan,4271.0,6641437.0,428.0
18218,18218,2022-03-21,Michigan,4377.0,6642167.0,438.0
18219,18219,2022-03-22,Michigan,4397.0,6642621.0,440.0
18220,18220,2022-03-23,Michigan,4376.0,6643526.0,438.0
18221,18221,2022-03-24,Michigan,4360.0,6644665.0,437.0
18222,18222,2022-03-25,Michigan,4420.0,6645912.0,443.0
18223,18223,2022-03-26,Michigan,5266.0,6648682.0,527.0
18224,18224,2022-03-27,Michigan,5264.0,6649945.0,527.0
18225,18225,2022-03-28,Michigan,5159.0,6650605.0,517.0
18226,18226,2022-03-29,Michigan,5112.0,6651019.0,512.0
18227,18227,2022-03-30,Michigan,5107.0,6651944.0,511.0
18228,18228,2022-03-31,Michigan,5118.0,6653096.0,512.0
18229,18229,2022-04-01,Michigan,5573.0,6654179.0,558.0
18230,18230,2022-04-02,Michigan,6208.0,6655445.0,622.0
18231,18231,2022-04-03,Michigan,8234.0,6656885.0,824.0
18232,18232,2022-04-04,Michigan,9654.0,6657906.0,967.0
18233,18233,2022-04-05,Michigan,10638.0,6658599.0,1065.0
18234,18234,2022-04-06,Michigan,12162.0,6659710.0,1218.0
18235,18235,2022-04-07,Michigan,14057.0,6661112.0,1408.0
18236,18236,2022-04-08,Michigan,15455.0,6662379.0,1548.0
18237,18237,2022-04-09,Michigan,15647.0,6663718.0,1567.0
18238,18238,2022-04-10,Michigan,15699.0,6665101.0,1572.0
18239,18239,2022-04-11,Michigan,14900.0,6665765.0,1492.0
18240,18240,2022-04-12,Michigan,15419.0,6666599.0,1544.0
18241,18241,2022-04-13,Michigan,15304.0,6667765.0,1532.0
18242,18242,2022-04-14,Michigan,15457.0,6669203.0,1548.0
18243,18243,2022-04-15,Michigan,15378.0,6670519.0,1540.0
18244,18244,2022-04-16,Michigan,15325.0,,1535.0
18245,18245,2022-04-17,Michigan,14892.0,6673001.0,1491.0
18246,18246,2022-04-18,Michigan,15281.0,6673776.0,1530.0
18247,18247,2022-04-19,Michigan,13535.0,6674004.0,1355.0
18248,18248,2022-04-20,Michigan,13117.0,6674960.0,1313.0
18249,18249,2022-04-21,Michigan,12839.0,6676294.0,1286.0
18250,18250,2022-04-22,Michigan,12527.0,,1254.0
18251,18251,2022-04-23,Michigan,12371.0,6678899.0,1239.0
18252,18252,2022-04-24,Michigan,12212.0,6680116.0,1223.0
18253,18253,2022-04-25,Michigan,12017.0,6680855.0,1203.0
18254,18254,2022-04-26,Michigan,12638.0,6681328.0,1265.0
18255,18255,2022-04-27,Michigan,11065.0,6681484.0,1108.0
18256,18256,2022-04-28,Michigan,11394.0,,1141.0
18257,18257,2022-04-29,Michigan,11960.0,6684631.0,1198.0
18258,18258,2022-04-30,Michigan,11633.0,6685773.0,1165.0
18259,18259,2022-05-01,Michigan,11339.0,6686850.0,1135.0
18260,18260,2022-05-02,Michigan,11145.0,6687389.0,1116.0
18261,18261,2022-05-03,Michigan,11285.0,6688069.0,1130.0
18262,18262,2022-05-04,Michigan,12749.0,6690746.0,1277.0
18263,18263,2022-05-05,Michigan,12262.0,6692096.0,1228.0
18264,18264,2022-05-06,Michigan,11148.0,6693155.0,1116.0
18265,18265,2022-05-07,Michigan,10974.0,6694299.0,1099.0
18266,18266,2022-05-08,Michigan,10814.0,6695344.0,1083.0
18267,18267,2022-05-09,Michigan,10881.0,6696020.0,1090.0
18268,18268,2022-05-10,Michigan,10598.0,6696476.0,1061.0
18269,18269,2022-05-11,Michigan,10724.0,,1074.0
18270,18270,2022-05-12,Michigan,10007.0,6698645.0,1002.0
18271,18271,2022-05-13,Michigan,10056.0,6699741.0,1007.0
18272,18272,2022-05-14,Michigan,10085.0,6700891.0,1010.0
18273,18273,2022-05-15,Michigan,9970.0,6701788.0,998.0
18274,18274,2022-05-16,Michigan,10233.0,6702521.0,1025.0
18275,18275,2022-05-17,Michigan,10436.0,6703077.0,1045.0
18276,18276,2022-05-18,Michigan,10375.0,6704099.0,1039.0
18277,18277,2022-05-19,Michigan,10694.0,6705207.0,1071.0
18278,18278,2022-05-20,Michigan,10807.0,6706348.0,1082.0
18279,18279,2022-05-21,Michigan,11054.0,6707545.0,1107.0
18280,18280,2022-05-22,Michigan,9390.0,6707622.0,940.0
18281,18281,2022-05-23,Michigan,8032.0,6707667.0,804.0
18282,18282,2022-05-24,Michigan,10989.0,6709821.0,1100.0
18283,18283,2022-05-25,Michigan,11288.0,6710933.0,1130.0
18284,18284,2022-05-26,Michigan,11325.0,6712160.0,1134.0
18285,18285,2022-05-27,Michigan,11933.0,6713694.0,1195.0
18286,18286,2022-05-28,Michigan,10341.0,,1035.0
18287,18287,2022-05-29,Michigan,10756.0,,1077.0
18288,18288,2022-05-30,Michigan,11179.0,,1119.0
18289,18289,2022-05-31,Michigan,7960.0,6714874.0,797.0
18290,18290,2022-06-01,Michigan,9364.0,6717133.0,938.0
18291,18291,2022-06-02,Michigan,8352.0,6717817.0,836.0
18292,18292,2022-06-03,Michigan,7128.0,6718674.0,714.0
18293,18293,2022-06-04,Michigan,7529.0,6719272.0,754.0
18294,18294,2022-06-05,Michigan,7763.0,6719756.0,777.0
18295,18295,2022-06-06,Michigan,7506.0,6719896.0,752.0
18296,18296,2022-06-07,Michigan,7117.0,6719991.0,713.0
18297,18297,2022-06-08,Michigan,4458.0,6721212.0,446.0
18298,18298,2022-06-09,Michigan,7003.0,6723816.0,701.0
18299,18299,2022-06-10,Michigan,6951.0,6724734.0,696.0
18300,18300,2022-06-11,Michigan,7359.0,6725678.0,737.0
18301,18301,2022-06-12,Michigan,7344.0,6726111.0,735.0
18302,18302,2022-06-13,Michigan,7301.0,6726224.0,731.0
18303,18303,2022-06-14,Michigan,7302.0,6726316.0,731.0
18304,18304,2022-06-15,Michigan,7320.0,6727202.0,733.0
18305,18305,2022-06-16,Michigan,3834.0,6727296.0,384.0
18306,18306,2022-06-17,Michigan,3060.0,,306.0
18307,18307,2022-06-18,Michigan,2245.0,,225.0
18308,18308,2022-06-19,Michigan,2020.0,,202.0
18309,18309,2022-06-20,Michigan,2313.0,,232.0
18310,18310,2022-06-21,Michigan,2695.0,,270.0
18311,18311,2022-06-22,Michigan,2508.0,6729470.0,251.0
18312,18312,2022-06-23,Michigan,3915.0,,392.0
18313,18313,2022-06-24,Michigan,4912.0,,492.0
18314,18314,2022-06-25,Michigan,5909.0,,592.0
18315,18315,2022-06-26,Michigan,6907.0,,692.0
18316,18316,2022-06-27,Michigan,7904.0,,791.0
18317,18317,2022-06-28,Michigan,8901.0,,891.0
18318,18318,2022-06-29,Michigan,9899.0,6739917.0,991.0
18319,18319,2022-06-30,Michigan,8886.0,,890.0
18320,18320,2022-07-01,Michigan,7874.0,,788.0
18321,18321,2022-07-02,Michigan,6862.0,,687.0
18322,18322,2022-07-03,Michigan,5849.0,,586.0
18323,18323,2022-07-04,Michigan,4837.0,,484.0
18324,18324,2022-07-05,Michigan,3825.0,,383.0
18325,18325,2022-07-06,Michigan,2812.0,6744722.0,282.0
18326,18326,2022-07-07,Michigan,2709.0,,271.0
18327,18327,2022-07-08,Michigan,2607.0,,261.0
18328,18328,2022-07-09,Michigan,2504.0,,251.0
18329,18329,2022-07-10,Michigan,2401.0,,240.0
18330,18330,2022-07-11,Michigan,2298.0,,230.0
18331,18331,2022-07-12,Michigan,2195.0,,220.0
18332,18332,2022-07-13,Michigan,2093.0,6748241.0,210.0
18333,18333,2022-07-14,Michigan,2261.0,,226.0
18334,18334,2022-07-15,Michigan,2429.0,,243.0
18335,18335,2022-07-16,Michigan,2597.0,,260.0
18336,18336,2022-07-17,Michigan,2765.0,,277.0
18337,18337,2022-07-18,Michigan,2933.0,,294.0
18338,18338,2022-07-19,Michigan,3101.0,,311.0
18339,18339,2022-07-20,Michigan,3269.0,6752556.0,327.0
18340,18340,2022-07-21,Michigan,3338.0,,334.0
18341,18341,2022-07-22,Michigan,3407.0,,341.0
18342,18342,2022-07-23,Michigan,3476.0,,348.0
18343,18343,2022-07-24,Michigan,3545.0,,355.0
18344,18344,2022-07-25,Michigan,3614.0,,362.0
18345,18345,2022-07-26,Michigan,3683.0,,369.0
18346,18346,2022-07-27,Michigan,3752.0,6757081.0,376.0
18347,18347,2022-07-28,Michigan,3730.0,,373.0
18348,18348,2022-07-29,Michigan,3709.0,,371.0
18349,18349,2022-07-30,Michigan,3687.0,,369.0
18350,18350,2022-07-31,Michigan,3665.0,,367.0
18351,18351,2022-08-01,Michigan,3644.0,,365.0
18352,18352,2022-08-02,Michigan,3622.0,,363.0
18353,18353,2022-08-03,Michigan,3601.0,6760202.0,361.0
18354,18354,2022-08-04,Michigan,5685.0,,569.0
18355,18355,2022-08-05,Michigan,7769.0,,778.0
18356,18356,2022-08-06,Michigan,9853.0,,987.0
18357,18357,2022-08-07,Michigan,11936.0,,1195.0
18358,18358,2022-08-08,Michigan,14020.0,,1404.0
18359,18359,2022-08-09,Michigan,16104.0,,1613.0
18360,18360,2022-08-10,Michigan,18188.0,6778549.0,1821.0
18361,18361,2022-08-11,Michigan,16462.0,,1648.0
18362,18362,2022-08-12,Michigan,14737.0,,1476.0
18363,18363,2022-08-13,Michigan,13011.0,,1303.0
18364,18364,2022-08-14,Michigan,11285.0,,1130.0
18365,18365,2022-08-15,Michigan,9559.0,,957.0
18366,18366,2022-08-16,Michigan,7833.0,,784.0
18367,18367,2022-08-17,Michigan,6107.0,6785610.0,612.0
18368,18368,2022-08-18,Michigan,6275.0,,628.0
18369,18369,2022-08-19,Michigan,6443.0,,645.0
18370,18370,2022-08-20,Michigan,6611.0,,662.0
18371,18371,2022-08-21,Michigan,6778.0,,679.0
18372,18372,2022-08-22,Michigan,6946.0,,696.0
18373,18373,2022-08-23,Michigan,7114.0,,712.0
18374,18374,2022-08-24,Michigan,7282.0,6794364.0,729.0
18375,18375,2022-08-25,Michigan,6905.0,,691.0
18376,18376,2022-08-26,Michigan,6527.0,,654.0
18377,18377,2022-08-27,Michigan,6150.0,,616.0
18378,18378,2022-08-28,Michigan,5773.0,,578.0
18379,18379,2022-08-29,Michigan,5395.0,,540.0
18380,18380,2022-08-30,Michigan,5018.0,,502.0
18381,18381,2022-08-31,Michigan,4641.0,6800483.0,465.0
18382,18382,2022-09-01,Michigan,4313.0,,432.0
18383,18383,2022-09-02,Michigan,3984.0,,399.0
18384,18384,2022-09-03,Michigan,3656.0,,366.0
18385,18385,2022-09-04,Michigan,3328.0,,333.0
18386,18386,2022-09-05,Michigan,3000.0,,300.0
18387,18387,2022-09-06,Michigan,2672.0,,268.0
18388,18388,2022-09-07,Michigan,2344.0,6803986.0,235.0
18389,18389,2021-01-12,Minnesota,,152280.0,
18390,18390,2021-01-13,Minnesota,3115.0,154767.0,552.0
18391,18391,2021-01-14,Minnesota,8722.0,161507.0,1547.0
18392,18392,2021-01-15,Minnesota,12004.0,170273.0,2129.0
18393,18393,2021-01-16,Minnesota,12333.0,,2187.0
18394,18394,2021-01-17,Minnesota,12531.0,,2222.0
18395,18395,2021-01-18,Minnesota,12662.0,,2245.0
18396,18396,2021-01-19,Minnesota,12756.0,209118.0,2262.0
18397,18397,2021-01-20,Minnesota,12456.0,209862.0,2209.0
18398,18398,2021-01-21,Minnesota,11390.0,213102.0,2020.0
18399,18399,2021-01-22,Minnesota,11426.0,223957.0,2026.0
18400,18400,2021-01-23,Minnesota,13389.0,240009.0,2374.0
18401,18401,2021-01-24,Minnesota,13755.0,252927.0,2439.0
18402,18402,2021-01-25,Minnesota,15521.0,273973.0,2752.0
18403,18403,2021-01-26,Minnesota,15558.0,287195.0,2759.0
18404,18404,2021-01-27,Minnesota,17550.0,298902.0,3112.0
18405,18405,2021-01-28,Minnesota,20603.0,315664.0,3653.0
18406,18406,2021-01-29,Minnesota,23159.0,340311.0,4106.0
18407,18407,2021-01-30,Minnesota,25793.0,376632.0,4574.0
18408,18408,2021-01-31,Minnesota,28223.0,402715.0,5004.0
18409,18409,2021-02-01,Minnesota,28495.0,425546.0,5053.0
18410,18410,2021-02-02,Minnesota,27466.0,431172.0,4870.0
18411,18411,2021-02-03,Minnesota,25329.0,431172.0,4491.0
18412,18412,2021-02-04,Minnesota,32973.0,459716.0,5847.0
18413,18413,2021-02-05,Minnesota,27729.0,459716.0,4917.0
18414,18414,2021-02-06,Minnesota,31074.0,509608.0,5510.0
18415,18415,2021-02-07,Minnesota,30049.0,528537.0,5328.0
18416,18416,2021-02-08,Minnesota,28423.0,541133.0,5040.0
18417,18417,2021-02-09,Minnesota,27513.0,541133.0,4879.0
18418,18418,2021-02-10,Minnesota,27513.0,541133.0,4879.0
18419,18419,2021-02-11,Minnesota,17116.0,575084.0,3035.0
18420,18420,2021-02-12,Minnesota,21793.0,595334.0,3864.0
18421,18421,2021-02-13,Minnesota,18302.0,622541.0,3245.0
18422,18422,2021-02-14,Minnesota,20236.0,643627.0,3588.0
18423,18423,2021-02-15,Minnesota,20646.0,,3661.0
18424,18424,2021-02-16,Minnesota,23369.0,669293.0,4144.0
18425,18425,2021-02-17,Minnesota,25699.0,681366.0,4557.0
18426,18426,2021-02-18,Minnesota,29002.0,696510.0,5143.0
18427,18427,2021-02-19,Minnesota,37825.0,754315.0,6707.0
18428,18428,2021-02-20,Minnesota,37976.0,772141.0,6734.0
18429,18429,2021-02-21,Minnesota,38014.0,788468.0,6741.0
18430,18430,2021-02-22,Minnesota,35500.0,794373.0,6295.0
18431,18431,2021-02-23,Minnesota,37341.0,805885.0,6621.0
18432,18432,2021-02-24,Minnesota,37703.0,816072.0,6685.0
18433,18433,2021-02-25,Minnesota,37361.0,830072.0,6625.0
18434,18434,2021-02-26,Minnesota,29997.0,852799.0,5319.0
