county,state,lat,lon,num_deaths
Larimer,Colorado,40.666392692190655,-105.46115591995286,781293.0
Larue,Kentucky,37.54580493334949,-85.6979340138218,60214.0
Las Animas,Colorado,37.3158000240042,-104.03874959891958,69864.0
Lassen,California,40.67359440173466,-120.5943286804139,77028.0
Latah,Idaho,46.81619342339437,-116.71164662400447,74400.0
Latimer,Oklahoma,34.87609464482925,-95.25040178201328,57178.0
Lauderdale,Alabama,34.90141328509458,-87.65401498133454,403780.0
Lauderdale,Mississippi,32.40428344696527,-88.6625454015085,330200.0
Lauderdale,Tennessee,35.760993576687376,-89.63145875308493,127472.0
Laurel,Kentucky,37.11067679778712,-84.11780873125151,287895.0
Laurens,Georgia,32.46365810294503,-82.92223684992163,230202.0
Laurens,South Carolina,34.48357484613627,-82.00594670352233,345492.0
Lavaca,Texas,29.384344872063863,-96.9301333629056,74146.0
Lawrence,Alabama,34.521682866087886,-87.31099414585653,169830.0
Lawrence,Arkansas,36.04126203647186,-91.10709315118402,90880.0
Lawrence,Illinois,38.71998612353424,-87.72674475208844,62920.0
Lawrence,Indiana,38.841165907289735,-86.48345655400615,188416.0
Lawrence,Kentucky,38.06787937800254,-82.73473912880938,93126.0
Lawrence,Mississippi,31.550185382233693,-90.10700596064306,68900.0
Lawrence,Missouri,37.10638759649618,-93.832966521716,133488.0
Lawrence,Ohio,38.59842602335031,-82.53678261853373,334305.0
Lawrence,Pennsylvania,40.99125511797685,-80.33423150822262,366945.0
Lawrence,South Dakota,44.35864945732499,-103.79229518608535,72611.0
Lawrence,Tennessee,35.217354945940464,-87.39559974149661,210750.0
Le Flore,Oklahoma,34.90031722888281,-94.70342569442776,265608.0
Le Sueur,Minnesota,44.3714318939182,-93.73009133198065,63726.0
Lea,New Mexico,32.7921068136869,-103.41248136816549,230769.0
Leake,Mississippi,32.75354374166333,-89.52407467503716,102305.0
Leavenworth,Kansas,39.199314056794734,-95.03799434670056,236324.0
Lebanon,Pennsylvania,40.36723485569937,-76.45771158823389,447876.0
Lee,Alabama,32.60115209585162,-85.35547541255517,450765.0
Lee,Arkansas,34.78066369340951,-90.78214918208748,45384.0
Lee,Florida,26.579121081591435,-81.81996540170121,2469836.0
Lee,Georgia,31.779617474091115,-84.14100186978727,103834.0
Lee,Illinois,41.74620692340795,-89.3004019007163,118090.0
Lee,Iowa,40.642005088381154,-91.47926534357411,144305.0
Lee,Kentucky,37.59481502235083,-83.71619984315299,34762.0
Lee,Mississippi,34.2899158753397,-88.68041500679779,352820.0
Lee,North Carolina,35.47519509270792,-79.17148832186523,246906.0
Lee,South Carolina,34.163329834528234,-80.25449871604529,112922.0
Lee,Texas,30.31065939852537,-96.96570104040664,59774.0
Lee,Virginia,36.705433563855976,-83.12848653060165,122550.0
Leelanau,Michigan,44.91514767841833,-85.7900026903578,60075.0
Leflore,Mississippi,33.55054581168654,-90.30107646867714,167676.0
Lehigh,Pennsylvania,40.61271437837152,-75.59232934905054,1042510.0
Lemhi,Idaho,44.94331024654205,-113.93329951519551,31584.0
Lenawee,Michigan,41.89513034482986,-84.0663912330541,345270.0
Lenoir,North Carolina,35.23877758214694,-77.64124767614922,274890.0
Leon,Florida,30.458048501389825,-84.27789594373296,733076.0
Leon,Texas,31.29650963875568,-95.99570294198335,80750.0
Leslie,Kentucky,37.09406677660333,-83.38114462593788,68564.0
Letcher,Kentucky,37.12118196073248,-82.85531670260254,144204.0
Levy,Florida,29.318648920170407,-82.74321919123751,213532.0
Lewis,Idaho,46.23702353142641,-116.42629415848208,0.0
Lewis,Kentucky,38.53159508660219,-83.37807551971572,79316.0
Lewis,Missouri,40.09688806338506,-91.72211444472778,36960.0
Lewis,New York,43.784665361117234,-75.44885062528843,74045.0
Lewis,Tennessee,35.52727849841273,-87.49310803394023,61965.0
Lewis,Washington,46.57777901526427,-122.3926852208738,325155.0
Lewis,West Virginia,38.9958746645144,-80.50217599127865,86994.0
Lewis and Clark,Montana,47.12245448800992,-112.39046685111556,221610.0
Lexington,South Carolina,33.90232939620947,-81.27220435108455,1010268.0
Lexington city,Virginia,37.78248529655036,-79.44396447150864,0.0
Liberty,Florida,30.24138012718721,-84.8829027573244,28680.0
Liberty,Georgia,31.828096321924686,-81.49473353919453,192750.0
Liberty,Montana,48.56177891419582,-111.02457308563558,0.0
Liberty,Texas,30.15159404585,-94.81219857547144,376125.0
Licking,Ohio,40.09161470702392,-82.48310557144148,588707.0
Limestone,Alabama,34.810105562795904,-86.98140611769107,335886.0
Limestone,Texas,31.545462311665013,-96.58051451809688,99450.0
Lincoln,Arkansas,33.957449275093374,-91.73333546173008,61248.0
Lincoln,Colorado,38.98809205539104,-103.5139533455153,15433.0
Lincoln,Georgia,33.79365020376385,-82.45115336851325,37960.0
Lincoln,Idaho,43.00239281913997,-114.13831501291816,13608.0
Lincoln,Kansas,39.04531919116091,-98.2077004394556,0.0
Lincoln,Kentucky,37.45536014335634,-84.6608146416333,116337.0
Lincoln,Louisiana,32.6016246604047,-92.66484317205754,133126.0
Lincoln,Maine,44.06802802973987,-69.54415948049039,129320.0
Lincoln,Minnesota,44.4126178207876,-96.26712379125962,0.0
Lincoln,Mississippi,31.532397919632768,-90.4540130728706,163170.0
Lincoln,Missouri,39.05804084195616,-90.96007307746468,198605.0
Lincoln,Montana,48.54244869532225,-115.40519293432044,89916.0
Lincoln,Nebraska,41.04774720194216,-100.74530300558148,113446.0
Lincoln,Nevada,37.64334602053719,-114.87754335195726,14770.0
Lincoln,New Mexico,33.7453010247575,-105.45930174488028,87465.0
Lincoln,North Carolina,35.48567214947918,-81.22364965602827,321212.0
Lincoln,Oklahoma,35.70297122563539,-96.88092582061049,165862.0
Lincoln,Oregon,44.6419819957242,-123.86826006261671,220575.0
Lincoln,South Dakota,43.278935419603336,-96.72177818950148,87720.0
Lincoln,Tennessee,35.14053429186904,-86.58898313699468,161280.0
Lincoln,Washington,47.57625886417664,-118.41876468057744,40015.0
Lincoln,West Virginia,38.17535687829086,-82.07039602387545,112800.0
Lincoln,Wisconsin,45.3374460900312,-89.73460724129302,84148.0
Lincoln,Wyoming,42.26414425068823,-110.65604694880868,48462.0
Linn,Iowa,42.07893956182038,-91.5989657317683,578088.0
Linn,Kansas,38.21228124618073,-94.842998311203,44370.0
Linn,Missouri,39.87021152075355,-93.107205490491,55842.0
Linn,Oregon,44.48888102272662,-122.5350019751262,460259.0
Lipscomb,Texas,36.27764548737553,-100.27315172979232,0.0
Litchfield,Connecticut,41.79248804097912,-73.24533261019486,553688.0
Little River,Arkansas,33.700517472120005,-94.23435350312774,49532.0
Live Oak,Texas,28.351405963786117,-98.12483626944136,38192.0
Livingston,Illinois,40.89157590330461,-88.55772435703629,140868.0
Livingston,Kentucky,37.209633039156486,-88.35372602485637,50055.0
Livingston,Louisiana,30.440154235454504,-90.7279005109675,502425.0
Livingston,Michigan,42.60292627528417,-83.91153430480603,494856.0
Livingston,Missouri,39.78212556307686,-93.5482609111732,51500.0
Livingston,New York,42.72807066269832,-77.77549631299722,187592.0
Llano,Texas,30.7057399563792,-98.68413191366504,99705.0
Logan,Arkansas,35.2152781991025,-93.7163314349866,97686.0
Logan,Colorado,40.724679467295225,-103.1101342113502,70675.0
Logan,Illinois,40.124568584411165,-89.36754864416082,102258.0
Logan,Kansas,38.91731049380218,-101.14841865559154,0.0
Logan,Kentucky,36.859692199708086,-86.87892430408493,115907.0
Logan,Nebraska,41.56652195697569,-100.482862042159,0.0
Logan,North Dakota,46.45736579477055,-99.47744254278932,0.0
Logan,Ohio,40.38846831678145,-83.76585237742685,193521.0
Logan,Oklahoma,35.9193325910811,-97.44331160544678,149292.0
Logan,West Virginia,37.831539994408274,-81.93533517075876,253470.0
Long,Georgia,31.752560417459645,-81.74569965182158,44625.0
Lonoke,Arkansas,34.75428465886072,-91.88866978101082,280416.0
Lorain,Ohio,41.29561883807505,-82.15116647487775,1146194.0
Los Alamos,New Mexico,35.86937133794037,-106.30738051030237,33320.0
Los Angeles,California,34.35892236643165,-118.21704873301874,26468944.0
Loudon,Tennessee,35.73520807808421,-84.31119556996771,239682.0
Loudoun,Virginia,39.09066728598416,-77.6357395483394,509490.0
Louisa,Iowa,41.21852780632494,-91.25961470815562,34932.0
Louisa,Virginia,37.97820812088423,-77.96297359815381,139320.0
Loup,Nebraska,41.91385441438335,-99.45439045317671,0.0
Love,Oklahoma,33.94989552404262,-97.24414349427576,49250.0
Loving,Texas,31.84928004783754,-103.58001950988272,0.0
Lowndes,Alabama,32.15475389451844,-86.65010295127102,63246.0
Lowndes,Georgia,30.833819292046616,-83.26773400259151,408342.0
Lowndes,Mississippi,33.47294707682685,-88.44332012803467,246309.0
Lubbock,Texas,33.61021634018746,-101.82053333977365,993088.0
Lucas,Iowa,41.02941073672494,-93.32772495753262,26260.0
Lucas,Ohio,41.61987636521447,-83.65846568577378,1834595.0
Luce,Michigan,46.47066160598008,-85.54436259872725,0.0
Lumpkin,Georgia,34.572194467427195,-84.0026742026111,117327.0
Luna,New Mexico,32.18225065692868,-107.74985889071236,99663.0
Lunenburg,Virginia,36.946228915364856,-78.24056251351749,52272.0
Luzerne,Pennsylvania,41.17702870511125,-75.98901344648795,1342755.0
Lycoming,Pennsylvania,41.343415183129125,-77.06453881954573,390150.0
Lyman,South Dakota,43.895830261188514,-99.84738156107232,15420.0
Lynchburg city,Virginia,37.40042062845482,-79.19114521814335,247396.0
Lynn,Texas,33.17684074090323,-101.81613272107371,23688.0
Lyon,Iowa,43.38053980535295,-96.21023660147176,26322.0
Lyon,Kansas,38.45620834120004,-96.15265191212194,92263.0
Lyon,Kentucky,37.019107644344864,-88.08316566397548,39713.0
Lyon,Minnesota,44.41354672854181,-95.83902635738502,53037.0
Lyon,Nevada,39.020288661739166,-119.18913442909071,243525.0
Mackinac,Michigan,46.09302203781729,-85.11482478078578,46872.0
Macomb,Michigan,42.6955458813471,-82.93223510794249,3117759.0
Macon,Alabama,32.38596505500216,-85.69265703255562,108181.0
Macon,Georgia,32.35768119434322,-84.04255797824347,68864.0
Macon,Illinois,39.85998924564648,-88.96161159854555,399420.0
Macon,Missouri,39.83079051362285,-92.56462128521363,58750.0
Macon,North Carolina,35.15050412354411,-83.4221613511451,140543.0
Macon,Tennessee,36.53200544681122,-86.00727482224346,121666.0
Macoupin,Illinois,39.26101160885587,-89.92443787119628,172900.0
Madera,California,37.21798434075275,-119.76268803888416,446901.0
Madison,Alabama,34.763096459146205,-86.55023073022602,1263715.0
Madison,Arkansas,36.01096138871789,-93.7245602548557,75674.0
Madison,Florida,30.44410873895488,-83.47013134843723,81096.0
Madison,Georgia,34.12779136251007,-83.20904003159454,118991.0
Madison,Idaho,43.78415480104427,-111.65923670503918,41028.0
Madison,Illinois,38.829879169914165,-89.90514230946492,1014464.0
Madison,Indiana,40.16162581919756,-85.7193643365313,565658.0
Madison,Iowa,41.3307233759025,-94.01555848652,42656.0
Madison,Kentucky,37.720189746487904,-84.27800792784713,319088.0
Madison,Louisiana,32.36727566352876,-91.2454089857262,57404.0
Madison,Mississippi,32.63466388483503,-90.03375534560831,328024.0
Madison,Missouri,37.478089459302936,-90.34502114853964,60264.0
Madison,Montana,45.30069566334451,-111.92027819232474,24534.0
Madison,Nebraska,41.91670244495849,-97.60077267904676,102543.0
Madison,New York,42.91277593807988,-75.66965057467961,191694.0
Madison,North Carolina,35.85802022312944,-82.7057734430354,81536.0
Madison,Ohio,39.894024841180034,-83.40020655621304,161139.0
Madison,Tennessee,35.608154193478136,-88.83846312499236,415488.0
Madison,Texas,30.96555135826952,-95.9284303071052,53520.0
Madison,Virginia,38.41371725680458,-78.27924865891552,48450.0
Magoffin,Kentucky,37.706476006817965,-83.06492387572528,57043.0
Mahaska,Iowa,41.33522309605196,-92.64091656752376,67056.0
Mahnomen,Minnesota,47.32530960383674,-95.8090546095196,29601.0
Mahoning,Ohio,41.014652662355,-80.77630884933534,973626.0
Major,Oklahoma,36.31164971215221,-98.5359652458076,32226.0
Malheur,Oregon,43.19339858314064,-117.62316629302472,96612.0
Manassas Park city,Virginia,38.77173559963697,-77.44475871164174,0.0
Manassas city,Virginia,38.74802321412346,-77.48392575124225,99195.0
Manatee,Florida,27.471888671473295,-82.31528027327596,1437129.0
Manistee,Michigan,44.333047011186366,-86.05679051835472,107264.0
Manitowoc,Wisconsin,44.119938228233,-87.8096726072006,235690.0
Marathon,Wisconsin,44.89830431429096,-89.75909509580526,343200.0
Marengo,Alabama,32.24767123560435,-87.78954307427308,105410.0
Maricopa,Arizona,33.348812540423225,-112.4913064120538,13639218.0
Maries,Missouri,38.16163681202262,-91.9248612672547,36000.0
Marin,California,38.07386608280823,-122.7240857653482,514494.0
Marinette,Wisconsin,45.38297554133407,-88.03334110828361,150535.0
Marion,Alabama,34.136564123120095,-87.88713855720873,160580.0
Marion,Arkansas,36.26838860394765,-92.6842362930242,95839.0
Marion,Florida,29.21020758657681,-82.05666011572372,1708882.0
Marion,Georgia,32.35340039677844,-84.52467334937853,37884.0
Marion,Illinois,38.64960054346105,-88.91898577027479,176750.0
Marion,Indiana,39.78171883811262,-86.13847532478195,3724208.0
Marion,Iowa,41.33445149170717,-93.09945337911188,85536.0
Marion,Kansas,38.35887191936147,-97.0968991857983,44034.0
Marion,Kentucky,37.552542796265605,-85.26964064022404,77250.0
Marion,Mississippi,31.230848832215617,-89.8224437127752,136467.0
Marion,Missouri,39.80594961131326,-91.62243791858424,95172.0
Marion,Ohio,40.58719476923733,-83.1608775521686,293020.0
Marion,Oregon,44.90332170402623,-122.58491158522122,1008576.0
Marion,South Carolina,34.08008960100697,-79.36249740413857,192780.0
Marion,Tennessee,35.12934460849818,-85.62208126540875,163056.0
Marion,Texas,32.79799229859593,-94.35718044744962,57784.0
Marion,West Virginia,39.51001201872687,-80.24337801423884,238170.0
Mariposa,California,37.58151324601533,-119.90543799850435,62764.0
Marlboro,South Carolina,34.60199211643858,-79.67862311508372,161357.0
Marquette,Michigan,46.431340606822566,-87.64153812924197,217515.0
Marquette,Wisconsin,43.81956607540193,-89.39872899939274,67250.0
Marshall,Alabama,34.36696256491566,-86.30664427880534,453135.0
Marshall,Illinois,41.03317278366638,-89.34476444933328,53040.0
Marshall,Indiana,41.32485132804586,-86.26177169496444,140462.0
Marshall,Iowa,42.03583997081755,-92.99879693756104,131054.0
Marshall,Kansas,39.78357377868457,-96.52294832523452,23124.0
Marshall,Kentucky,36.883446848596506,-88.32937860510506,154500.0
Marshall,Minnesota,48.35812748946707,-96.36852270766695,22770.0
Marshall,Mississippi,34.762286744965635,-89.50306692580062,179660.0
Marshall,Oklahoma,34.02444794648872,-96.76913365317948,71632.0
Marshall,South Dakota,45.75856741579149,-97.59865151992427,0.0
Marshall,Tennessee,35.46886633059609,-86.76501479770654,138750.0
Marshall,West Virginia,39.8606026523158,-80.66340680565115,133903.0
Martin,Florida,27.0775304773073,-80.43147985527695,520695.0
Martin,Indiana,38.70801602617082,-86.80306864612372,37240.0
Martin,Kentucky,37.80160859597341,-82.51318428709689,70912.0
Martin,Minnesota,43.67431955451895,-94.55116741216136,63646.0
Martin,North Carolina,35.84321791142062,-77.10924571790211,116034.0
Martin,Texas,32.30599651467533,-101.95128102106996,21336.0
Martinsville city,Virginia,36.68265943005392,-79.86362439544273,85527.0
Mason,Illinois,40.23966337489888,-89.91677898482973,58065.0
Mason,Kentucky,38.59519383936534,-83.82409143311752,80264.0
Mason,Michigan,43.995260195275016,-86.24997050143337,91960.0
Mason,Texas,30.71772968669062,-99.22615302924557,0.0
Mason,Washington,47.34840022432062,-123.19273921560638,251954.0
Mason,West Virginia,38.769728628772114,-82.02656718643323,140462.0
Massac,Illinois,37.218976797363474,-88.70772759517757,72664.0
Matagorda,Texas,28.82116425632278,-96.01100516138574,161568.0
Matanuska-Susitna Borough,Alaska,62.31573986113949,-149.57067887476882,291181.0
Mathews,Virginia,37.43539808214683,-76.3436500631017,34680.0
Maui,Hawaii,20.79081094610689,-156.33725361950556,422675.0
Maury,Tennessee,35.616944861654204,-87.07702663609197,371020.0
Maverick,Texas,28.742478504833905,-100.31448794112804,144330.0
Mayes,Oklahoma,36.30187909184791,-95.2308510456885,197888.0
McClain,Oklahoma,35.009337320813735,-97.44430253733726,153990.0
McCone,Montana,47.64521665378125,-105.7954293052018,0.0
McCook,South Dakota,43.6743070012343,-97.36845333983167,20559.0
McCormick,South Carolina,33.89958335876763,-82.30987735955502,53352.0
McCracken,Kentucky,37.05396514895624,-88.71265934907673,287232.0
McCreary,Kentucky,36.73712832745801,-84.48422743725224,108375.0
McCulloch,Texas,31.19888245229781,-99.34754430169149,37200.0
McCurtain,Oklahoma,34.11542589020751,-94.77127458628966,170970.0
McDonald,Missouri,36.628694550077526,-94.34834583662315,100470.0
McDonough,Illinois,40.45620284389405,-90.67791648722663,84728.0
McDowell,North Carolina,35.68171688566721,-82.04931349444809,198900.0
McDowell,West Virginia,37.37846466227376,-81.65360937476223,146652.0
McDuffie,Georgia,33.482864598030275,-82.48137202179238,103886.0
McHenry,Illinois,42.324470906516254,-88.4523584090988,785160.0
McHenry,North Dakota,48.23457665048271,-100.63628979710516,17780.0
McIntosh,Georgia,31.49674012077352,-81.40852496952006,57000.0
McIntosh,North Dakota,46.11185190750843,-99.44120396700342,0.0
McIntosh,Oklahoma,35.37366643790035,-95.66682878209512,110200.0
McKean,Pennsylvania,41.80771752295646,-78.56902417367505,164556.0
McKenzie,North Dakota,47.74018151209222,-103.39528850840972,28386.0
McKinley,New Mexico,35.5806712663503,-108.26180603733854,336960.0
McLean,Illinois,40.49087795337866,-88.84733132386079,387920.0
McLean,Kentucky,37.529198625564966,-87.26361653273887,45384.0
McLean,North Dakota,47.60696968736925,-101.3218686322626,34524.0
McLennan,Texas,31.55237971132104,-97.20176899235156,795170.0
McLeod,Minnesota,44.82356457812085,-94.27240867879038,79380.0
McMinn,Tennessee,35.424758717655564,-84.61747382158666,273222.0
McMullen,Texas,28.352687858235967,-98.56786194165954,0.0
McNairy,Tennessee,35.17551241229789,-88.56361310710385,152106.0
McPherson,Kansas,38.39166218576748,-97.64803574015912,91333.0
McPherson,Nebraska,41.56815817052273,-101.06052699443642,0.0
McPherson,South Dakota,45.766414286332775,-99.22141375699088,0.0
Meade,Kansas,37.23814231216465,-100.36625303914072,12825.0
Meade,Kentucky,37.9696643917426,-86.21702228148558,110409.0
Meade,South Dakota,44.566822567080166,-102.7168699577007,76500.0
Meagher,Montana,46.59823718181973,-110.8857246010064,0.0
Mecklenburg,North Carolina,35.24642570985743,-80.83262693740001,2531528.0
Mecklenburg,Virginia,36.68036334523365,-78.36274764275427,170681.0
Mecosta,Michigan,43.64081019910245,-85.32457666020512,132080.0
Medina,Ohio,41.11760345984082,-81.89969646269788,503500.0
Medina,Texas,29.355709836906847,-99.11009380690948,157724.0
Meeker,Minnesota,45.1231206818634,-94.52731915067176,61750.0
Meigs,Ohio,39.08223379643909,-82.0228701090571,122452.0
Meigs,Tennessee,35.512833055549365,-84.81339358161082,74422.0
Mellette,South Dakota,43.58128028284665,-100.75998862636236,9100.0
Menard,Illinois,40.02739711477434,-89.80219266365425,41415.0
Menard,Texas,30.889829655275246,-99.82059777299428,0.0
Mendocino,California,39.44023216901027,-123.3914860282423,323832.0
Menifee,Kentucky,37.941393887530914,-83.59886902951749,36608.0
Menominee,Michigan,45.580080427487474,-87.55663109734407,84128.0
Menominee,Wisconsin,45.00438953341576,-88.71002592044742,24552.0
Merced,California,37.19189531523568,-120.71766656778016,689920.0
Mercer,Illinois,41.20534310330931,-90.74145468117628,61997.0
Mercer,Kentucky,37.81103974829439,-84.87446697784858,102362.0
Mercer,Missouri,40.4223438102136,-93.568552547718,0.0
Mercer,New Jersey,40.28345210687791,-74.70175319247463,1003086.0
Mercer,North Dakota,47.309216466407534,-101.83154000679002,21400.0
Mercer,Ohio,40.53995489521829,-84.62937716662913,115770.0
Mercer,Pennsylvania,41.30218935551655,-80.25768374014197,449952.0
Mercer,West Virginia,37.40551919727815,-81.11144389078088,363132.0
Meriwether,Georgia,33.0406847645878,-84.6882961283545,114688.0
Merrick,Nebraska,41.16904590460856,-98.03803015686654,22140.0
Merrimack,New Hampshire,43.29747327472036,-71.68024087743505,463216.0
Mesa,Colorado,39.01830322867203,-108.46644493195298,519232.0
Metcalfe,Kentucky,36.9905380686814,-85.62923223476061,43316.0
Miami,Indiana,40.76946587883633,-86.04504585021955,140378.0
Miami,Kansas,38.56353819958994,-94.83810316126232,99792.0
Miami,Ohio,40.05347168892319,-84.22885170006566,384616.0
Miami-Dade,Florida,25.615880554200643,-80.56371485428095,6505765.0
Middlesex,Connecticut,41.46319466054719,-72.5351452843774,468194.0
Middlesex,Massachusetts,42.485587466532,-71.39179000960075,3432825.0
Middlesex,New Jersey,40.43916349555536,-74.411699009158,1939490.0
Middlesex,Virginia,37.630304559436446,-76.56984056496034,50400.0
Midland,Michigan,43.6468497082629,-84.38812162029194,233334.0
Midland,Texas,31.869142234538547,-102.03160395277042,428904.0
Mifflin,Pennsylvania,40.610431693487136,-77.61703630641131,164154.0
Milam,Texas,30.78636333058263,-96.97687099856348,104805.0
Millard,Utah,39.07324561886261,-113.10062676582558,34194.0
Mille Lacs,Minnesota,45.93803480538449,-93.6300827703925,82715.0
Miller,Arkansas,33.312098528061334,-93.8915592934458,216630.0
Miller,Georgia,31.164009028206035,-84.73079544676756,40040.0
Miller,Missouri,38.214512293422935,-92.42839049353046,90090.0
Mills,Iowa,41.03343677744793,-95.62132575245636,50960.0
Mills,Texas,31.4952060783377,-98.59545211401404,18200.0
Milwaukee,Wisconsin,43.00717708210019,-87.96654497443606,3328689.0
Miner,South Dakota,44.0219599603241,-97.61020499918062,0.0
Mineral,Colorado,37.66894828883058,-106.92413225321144,0.0
Mineral,Montana,47.1473036823775,-114.99847674197328,0.0
Mineral,Nevada,38.53876373264514,-118.4350947824224,24024.0
Mineral,West Virginia,39.41466729872729,-78.9438279154286,113652.0
Mingo,West Virginia,37.72646199171356,-82.13463957442,152391.0
Minidoka,Idaho,42.85423240542148,-113.6376169736184,58750.0
Minnehaha,South Dakota,43.67416411146159,-96.79148054785615,512730.0
Missaukee,Michigan,44.33733685224264,-85.09466329841001,50546.0
Mississippi,Arkansas,35.76383677114628,-90.05420959679735,233662.0
Mississippi,Missouri,36.82809553278803,-89.29115232915763,67419.0
Missoula,Montana,47.03652800667853,-113.92373190960546,323988.0
Mitchell,Georgia,31.22532489664376,-84.19429763004578,110080.0
Mitchell,Iowa,43.35637157629691,-92.78902036373756,27776.0
Mitchell,Kansas,39.39327323519119,-98.20937820419874,16512.0
Mitchell,North Carolina,36.013307008649,-82.16364486297087,70148.0
Mitchell,Texas,32.306207763360234,-100.92114788356508,31702.0
Mobile,Alabama,30.791521447484406,-88.20647692026955,1859886.0
Modoc,California,41.58985265562181,-120.72495992927404,21156.0
Moffat,Colorado,40.6183915234215,-108.2074432973468,42840.0
Mohave,Arizona,35.70410308917266,-113.75796467953396,1219454.0
Moniteau,Missouri,38.63276424239974,-92.5830988188851,43176.0
Monmouth,New Jersey,40.26048969846016,-74.22097242437847,1733316.0
Mono,California,37.939092046487765,-118.88685440927983,26624.0
Monona,Iowa,42.05165405604937,-95.9599023429546,36830.0
Monongalia,West Virginia,39.63032915971316,-80.0465597809658,258129.0
Monroe,Alabama,31.57088474012316,-87.36543552580086,105588.0
Monroe,Arkansas,34.67783737865081,-91.20390020563538,52117.0
Monroe,Florida,25.50996694270424,-81.05411295297924,309140.0
Monroe,Georgia,33.0139255251895,-83.91866271638582,117520.0
Monroe,Illinois,38.27855366497559,-90.17738452637823,71703.0
Monroe,Indiana,39.16092833377407,-86.52313807459409,326370.0
Monroe,Iowa,41.029801130949686,-92.86898187338592,26568.0
Monroe,Kentucky,36.712161675822365,-85.71648489009732,57340.0
Monroe,Michigan,41.92871784857765,-83.53745920419414,564186.0
Monroe,Mississippi,33.89226789649096,-88.48048815038933,171072.0
Monroe,Missouri,39.49546202701685,-92.00073612766845,24768.0
Monroe,New York,43.146454292624135,-77.69609238061427,2124562.0
Monroe,Ohio,39.72736416876185,-81.08292881931611,54168.0
Monroe,Pennsylvania,41.05806322744271,-75.33946481822404,593219.0
Monroe,Tennessee,35.44273728809683,-84.2527794309023,233877.0
Monroe,West Virginia,37.56039089045705,-80.55050192469335,51646.0
Monroe,Wisconsin,43.94576058356968,-90.61779586967216,149685.0
Montague,Texas,33.675688961315984,-97.72464753909308,92345.0
Montcalm,Michigan,43.31097924012657,-85.15255608885667,238252.0
Monterey,California,36.2171642713656,-121.23921685703726,878946.0
Montezuma,Colorado,37.338568482532736,-108.59658691219032,90360.0
Montgomery,Alabama,32.22026918158937,-86.20762341305883,887241.0
Montgomery,Arkansas,34.53893095181123,-93.6594257708323,35802.0
Montgomery,Georgia,32.17339974133578,-82.53477727502091,35700.0
Montgomery,Illinois,39.23104016913537,-89.47889221775425,106926.0
Montgomery,Indiana,40.04039509045077,-86.8933145756506,145920.0
Montgomery,Iowa,41.03015919048637,-95.1563594485304,41492.0
Montgomery,Kansas,37.192527597941975,-95.7428868029649,152608.0
Montgomery,Kentucky,38.03353640281186,-83.91316181339072,137484.0
Montgomery,Maryland,39.13634177756632,-77.20418495788212,1882375.0
Montgomery,Mississippi,33.49409141763069,-89.61636266420847,59856.0
Montgomery,Missouri,38.94147819825316,-91.47023727360263,60945.0
Montgomery,New York,42.90230046457773,-74.43971743092428,181790.0
Montgomery,North Carolina,35.33247535620867,-79.90548726278568,108544.0
Montgomery,Ohio,39.75458573825956,-84.29068386268577,2422341.0
Montgomery,Pennsylvania,40.21083604796135,-75.3672810347782,2154516.0
Montgomery,Tennessee,36.49689425790429,-87.38281829571255,616221.0
Montgomery,Texas,30.30019464255131,-95.50301660572752,1568970.0
Montgomery,Virginia,37.17425031755612,-80.38700053637996,213444.0
Montmorency,Michigan,45.027617173154006,-84.12724290716393,52392.0
Montour,Pennsylvania,41.02787252538503,-76.65858680736083,68635.0
Montrose,Colorado,38.402226100686605,-108.26926372793127,132349.0
Moody,South Dakota,44.0219715214061,-96.67089591192052,15145.0
Moore,North Carolina,35.3106471107288,-79.48137901001782,317806.0
Moore,Tennessee,35.28462334523084,-86.35873921665751,21762.0
Moore,Texas,35.83772057464503,-101.89299613803196,56750.0
Mora,New Mexico,36.01033687145952,-104.9453831520701,0.0
Morehouse,Louisiana,32.82022192939661,-91.80179382303892,150450.0
Morgan,Alabama,34.453474988600945,-86.85294744231015,508928.0
Morgan,Colorado,40.26264248486802,-103.80974501569943,90828.0
Morgan,Georgia,33.590926473090455,-83.49227740570005,80184.0
Morgan,Illinois,39.71556710403642,-90.20147724169716,132345.0
Morgan,Indiana,39.48157647012015,-86.44623443755823,266256.0
Morgan,Kentucky,37.922290222226806,-83.25888688801359,51903.0
Morgan,Missouri,38.42372792458425,-92.88599632804224,104750.0
Morgan,Ohio,39.6203642420856,-81.85266511214681,61722.0
Morgan,Tennessee,36.13501501996768,-84.64920194546846,106092.0
Morgan,Utah,41.08932022634916,-111.57316325850158,18034.0
Morgan,West Virginia,39.56044754682204,-78.25780224862748,88603.0
Morrill,Nebraska,41.716013500448405,-103.0106490441009,0.0
Morris,Kansas,38.68743015660927,-96.64989338279806,0.0
Morris,New Jersey,40.86199332993444,-74.5445083211191,1037428.0
Morris,Texas,33.11347251692526,-94.73264479203814,66563.0
Morrison,Minnesota,46.01262873485408,-94.26839449994198,83950.0
Morrow,Ohio,40.52408962107083,-82.79407697959074,121768.0
Morrow,Oregon,45.41894693787639,-119.58437340035724,28083.0
Morton,Kansas,37.19139469669531,-101.79925815003904,0.0
Morton,North Dakota,46.7160599197356,-101.28117854244373,94320.0
Motley,Texas,34.07406669581301,-100.77982047659758,0.0
